mass_feature,core_metab,sample_fraction,enrich_hNH4_fc,enrich_h_fc,ttest_p_h,p_value_mannwhitney_h,ttest_p_hNH4,p_value_mannwhitney_hNH4
Adenosine diphosphate,L-Arginine,Particulate,1.891871035427723,4.043667634345069,0.2855253011161449,0.7,0.3954754424626694,1
Adenosine diphosphate,L-Glutamic acid,Particulate,0.4558793972462229,1.1904003882306484,0.8015206480150455,1,0.2664955459562352,0.4
Adenosine diphosphate,L-Homoserine,Particulate,0.42795778583445354,0.7623890531143711,0.6656370084241239,1,0.2123668423086617,0.4
Adenosine diphosphate,L-Lysine,Particulate,1.89290532515299,2.3262809336172015,0.40434025619681346,0.7,0.40948716542184205,0.7
Adenosine diphosphate,L-Proline,Particulate,1.5493351018971067,3.894098850817163,0.29233187447918546,0.7,0.5132432676106446,1
Adenosine diphosphate,L-Serine,Particulate,1.9846974848089005,2.985258196223626,0.32095405315342157,0.7,0.3767557499297897,0.4
Adenosine diphosphate,L-Tyrosine,Particulate,1.517701697461832,1.393050421912444,0.6520847928185204,0.7,0.510162728577679,1
Adenosine monophosphate,Adenine,Particulate,5.342801806721365,3.266539602897607,0.43147770062477603,0.7,0.3709931218444033,0.7
Adenosine monophosphate,Adenosine,Particulate,3.514901858094829,3.852716739300875,0.3424165334632931,0.7,0.2706423254516145,0.4
Adenosine monophosphate,Cytosine,Particulate,2.9384328072762105,2.6320985963351973,0.33964102602229884,0.7,0.27180579713520636,0.7
Adenosine monophosphate,Deoxyadenosine,Particulate,3.099259991611775,3.5752603305806665,0.311261133527242,0.7,0.30743582317115553,0.7
Adenosine monophosphate,Glutathione disulfide,Particulate,0.4286795852346862,1.1405593950299397,0.8871981592230478,1,0.40145448352592145,0.4
Adenosine monophosphate,Guanosine,Particulate,3.613616425878743,4.8752862041519265,0.3499168420378819,0.7,0.32746974785214567,0.4
Adenosine monophosphate,L-Arginine,Particulate,3.2072343571819437,5.171372522359387,0.28344745987646686,0.7,0.29515813003593994,0.4
Adenosine monophosphate,L-Glutamic acid,Particulate,0.7768398223541043,1.523561633953386,0.6098771471433688,1,0.7270501750995022,1
Adenosine monophosphate,L-Homoserine,Particulate,0.730694305925439,0.9893700412631118,0.9885102057687775,1,0.6552574077955737,1
Adenosine monophosphate,L-Lysine,Particulate,3.1878141821215533,2.967288816363259,0.3697481496919073,0.7,0.30391967289462507,0.4
Adenosine monophosphate,L-Proline,Particulate,2.601796962704831,4.954947675086385,0.2903077657427864,0.7,0.32737788668143697,0.7
Adenosine monophosphate,L-Serine,Particulate,3.321296217261115,3.7352658740336064,0.3043598506092607,0.7,0.2837797753011977,0.4
